Method,Project,Recall,Precision,F1,MCC,AUC,GMean
LRT,httpclient,0.8470588235294118,0.5255474452554745,0.6486486486486487,0.3777739141953266,0.6897164621244182,0.6715297308629934
LRT,httpclient,0.9411764705882353,0.4419889502762431,0.6015037593984962,0.2643550343387909,0.607278882776132,0.5072475158333316
LRT,httpclient,0.7764705882352941,0.48175182481751827,0.5945945945945946,0.2645175812311243,0.6328396106644096,0.6163246831889128
LRT,httpclient,0.9647058823529412,0.41624365482233505,0.5815602836879433,0.20473243966946292,0.5686838764282691,0.40812733568444287
LRT,httpclient,0.6470588235294118,0.5339805825242718,0.5851063829787234,0.2937861877193287,0.6508675412611087,0.6508563973231895
LRT,httpclient,0.8823529411764706,0.4491017964071856,0.5952380952380951,0.24563780123025614,0.6102412187896742,0.5462138369261602
LRT,httpclient,0.8823529411764706,0.423728813559322,0.5725190839694657,0.1770209616440994,0.5742699957680915,0.48463483860323264
LRT,httpclient,0.7764705882352941,0.4888888888888889,0.6,0.27772694478727916,0.6400338552687261,0.6253225997735554
LRT,httpclient,0.6588235294117647,0.4745762711864407,0.5517241379310346,0.20680187597375702,0.6063901819720694,0.604119025415015
LRT,httpclient,0.9411764705882353,0.41025641025641024,0.5714285714285713,0.1645466772002188,0.5569191705459162,0.40311944865726645
LRT,httpclient,0.8705882352941177,0.4966442953020134,0.6324786324786326,0.34036679644607787,0.6655099449851883,0.6331243019487997
LRT,httpclient,0.8705882352941177,0.4378698224852071,0.5826771653543307,0.21098286358718227,0.5935674989420229,0.5249589388049616
LRT,httpclient,0.9647058823529412,0.43157894736842106,0.5963636363636363,0.25387995919015205,0.5938637325433771,0.463842896630931
LRT,httpclient,0.7176470588235294,0.4728682170542636,0.5700934579439252,0.2243000465831601,0.6142192128650021,0.6054485297140311
LRT,httpclient,0.6941176470588235,0.5514018691588785,0.6145833333333333,0.33884488316592976,0.6743969530258146,0.6741085554102983
LRT,httpclient,0.6823529411764706,0.47540983606557374,0.5603864734299516,0.21623989566818713,0.6109606432501058,0.6067751209446348
LRT,httpclient,0.9764705882352941,0.453551912568306,0.6194029850746269,0.3225599593579484,0.6285230639018198,0.5234250301301392
LRT,httpclient,0.9647058823529412,0.41836734693877553,0.5836298932384342,0.21211137146233672,0.5722809987304274,0.41654321771186237
LRT,httpclient,0.6705882352941176,0.4634146341463415,0.548076923076923,0.19091740697243714,0.5978840457046128,0.5934470767678014
LRT,httpclient,0.8352941176470589,0.48299319727891155,0.6120689655172413,0.29478549374363416,0.6442657638595006,0.6152938668073016
LRT,httpclient,0.9176470588235294,0.4431818181818182,0.5977011494252873,0.25143505077852507,0.6063055438002539,0.5202623121714017
LRT,httpclient,0.8823529411764706,0.42134831460674155,0.5703422053231939,0.16978944595302947,0.5706728734659332,0.4780408600756003
LRT,httpclient,0.8941176470588236,0.4810126582278481,0.6255144032921811,0.3237879622285677,0.6520947947524334,0.6055184227624272
LRT,httpclient,0.9176470588235294,0.43820224719101125,0.5931558935361217,0.2381119056419132,0.5991112991959373,0.5074143461341203
LRT,httpclient,0.7529411764705882,0.5039370078740157,0.6037735849056604,0.29350894147704426,0.6498518831993229,0.6416229949982603
LRT,httpclient,0.7176470588235294,0.4728682170542636,0.5700934579439252,0.2243000465831601,0.6142192128650021,0.6054485297140311
LRT,httpclient,0.7764705882352941,0.5196850393700787,0.6226415094339623,0.3306430860073226,0.6688108336859924,0.6600888640979609
LRT,jackrabbit,0.8144329896907216,0.583743842364532,0.6800573888091822,0.4168377005483678,0.710704866938384,0.7030945060517698
LRT,jackrabbit,0.8934707903780069,0.5652173913043478,0.6924101198402131,0.43730545810204263,0.7141772556541198,0.6913052733054075
LRT,jackrabbit,0.8556701030927835,0.5595505617977528,0.6766304347826088,0.4035988828151448,0.6999280748022058,0.6823809277231149
LRT,jackrabbit,0.7491408934707904,0.6055555555555555,0.6697388632872503,0.41105020854047086,0.7094541676656277,0.7083432641121072
LRT,jackrabbit,0.9003436426116839,0.5658747300215983,0.6949602122015915,0.4430673497942227,0.7164508910732839,0.6924487961223837
LRT,jackrabbit,0.7800687285223368,0.6005291005291006,0.6786248131539612,0.4213566194839519,0.7144529689123311,0.7114334943467635
LRT,jackrabbit,0.8694158075601375,0.5938967136150235,0.705718270571827,0.4660856098659835,0.7335451130823943,0.7208519871022057
LRT,jackrabbit,0.9312714776632303,0.5313725490196078,0.6766541822721598,0.404869646617695,0.6877287620874291,0.6431623402316651
LRT,jackrabbit,0.8213058419243986,0.5975,0.6917510853835022,0.441160034654831,0.7234436186366179,0.7167940112746596
LRT,jackrabbit,0.8762886597938144,0.5641592920353983,0.686406460296097,0.42419598841969786,0.7090745624550467,0.689076324344406
LRT,jackrabbit,0.7938144329896907,0.6078947368421053,0.6885245901639344,0.43955513317994077,0.723651402541357,0.7202419743102864
LRT,jackrabbit,0.7766323024054983,0.6075268817204301,0.6817496229260935,0.4291160718111724,0.718548709342284,0.7161972800243862
LRT,jackrabbit,0.845360824742268,0.5761124121779859,0.6852367688022284,0.42374032863853944,0.7122152960920642,0.6996591285675936
LRT,jackrabbit,0.7903780068728522,0.5912596401028277,0.676470588235294,0.41401593504128065,0.7103052825061935,0.7057775521853218
LRT,jackrabbit,0.9003436426116839,0.5527426160337553,0.6849673202614379,0.4210941638132056,0.7036601933988651,0.6756132685049021
LRT,jackrabbit,0.8247422680412371,0.5925925925925926,0.689655172413793,0.4360831154350347,0.7205106689043395,0.7129315519363298
LRT,jackrabbit,0.8075601374570447,0.5979643765903307,0.6871345029239766,0.43362761244552744,0.7200591384959643,0.7147228400662478
LRT,jackrabbit,0.865979381443299,0.5929411764705882,0.7039106145251397,0.46241746152500207,0.7318269000239751,0.7194259679270266
LRT,jackrabbit,0.8109965635738832,0.6066838046272494,0.6941176470588235,0.4480459351360647,0.7275913050427556,0.7227950401207633
LRT,jackrabbit,0.8625429553264605,0.5480349344978166,0.6702269692923899,0.3884752062092766,0.6905738032446256,0.6688189504342724
LRT,jackrabbit,0.7766323024054983,0.6402266288951841,0.7018633540372671,0.4723570500736372,0.7406417325980981,0.7397667571274417
LRT,jackrabbit,0.8419243986254296,0.5903614457831325,0.6940509915014165,0.4432930409454528,0.7232877807080637,0.7134918125744154
LRT,jackrabbit,0.845360824742268,0.5788235294117647,0.6871508379888269,0.4279376032324816,0.714540877487413,0.7024633848114215
LRT,jackrabbit,0.7663230240549829,0.6211699164345403,0.6861538461538462,0.4416051654247616,0.7250219771437705,0.7238446593472248
LRT,jackrabbit,0.872852233676976,0.5733634311512416,0.6920980926430519,0.43677979454287735,0.7166586749780228,0.6994306460559275
LRT,jackrabbit,0.7938144329896907,0.6209677419354839,0.6968325791855203,0.45740004151313746,0.7329537281227524,0.730422577808313
LRT,jackrabbit,0.8213058419243986,0.5843520782396088,0.6828571428571428,0.42180093270025215,0.7129785023575481,0.7047010233612411
LRT,jackrabbit,0.7353951890034365,0.6350148367952523,0.6815286624203822,0.44185892067854865,0.7246743386877648,0.7245950320841692
LRT,jackrabbit,0.8213058419243986,0.6306068601583114,0.7134328358208956,0.48706665775052976,0.7478622232877806,0.7442472303626675
LRT,jackrabbit,0.7594501718213058,0.58311345646438,0.6597014925373134,0.3851619167496209,0.6960041556780947,0.6931063322151465
LRT,jackrabbit,0.8041237113402062,0.5864661654135338,0.6782608695652174,0.41488899854917743,0.710201390553824,0.7039635024649256
LRT,jackrabbit,0.7250859106529209,0.5828729281767956,0.6462480857580398,0.36691167533933244,0.6869615599776233,0.6859028493689734
LRT,jackrabbit,0.8006872852233677,0.6051948051948052,0.6893491124260355,0.4398265665400558,0.7235994565651721,0.7194815079028628
LRT,jackrabbit,0.845360824742268,0.5829383886255924,0.6900420757363254,0.4342438318834332,0.7180292495804363,0.7066489037845112
LRT,jackrabbit,0.865979381443299,0.5271966527196653,0.6553966189856957,0.353305679710206,0.6701989930472309,0.6409654669332873
LRT,jackrabbit,0.9003436426116839,0.5167652859960552,0.6566416040100251,0.3550106976938834,0.6652881003756094,0.6223802282893407
LRT,jackrabbit,0.8591065292096219,0.5656108597285068,0.6821282401091405,0.4156151238897963,0.7062974506513227,0.6895690497018562
LRT,jackrabbit,0.8213058419243986,0.5901234567901235,0.6867816091954023,0.43038562651180085,0.7176296651482458,0.7101011101736593
LRT,jackrabbit,0.7353951890034365,0.6131805157593123,0.66875,0.41374622530738614,0.7107208503156718,0.7102924074518556
LRT,jackrabbit,0.738831615120275,0.6697819314641744,0.7026143790849674,0.4860105290666179,0.7461599936066491,0.7461240050607104
LRT,lucene,0.7802690582959642,0.5,0.6094570928196147,0.4045513350504019,0.7195462938538644,0.7169795079898317
LRT,lucene,0.7085201793721974,0.5337837837837838,0.6088631984585742,0.41063651988760475,0.7189659720390399,0.7188900850377634
LRT,lucene,0.6771300448430493,0.5316901408450704,0.5956607495069033,0.39319618475312035,0.7081728655587796,0.7074921559959123
LRT,lucene,0.8251121076233184,0.48293963254593175,0.609271523178808,0.4041173803688768,0.7194187989096985,0.7116124877472574
LRT,lucene,0.7713004484304933,0.4858757062146893,0.5961871750433276,0.38157115963165633,0.707218851666227,0.7043096287203795
LRT,lucene,0.5246636771300448,0.5969387755102041,0.558472553699284,0.3843653989925221,0.6848808581728656,0.6658770493043688
LRT,lucene,0.7443946188340808,0.4702549575070821,0.576388888888889,0.3478063387441528,0.688863976083707,0.686622112418166
LRT,lucene,0.6547085201793722,0.4882943143812709,0.5593869731800766,0.3320692651543712,0.6773542600896861,0.6769756008347424
LRT,lucene,0.852017937219731,0.472636815920398,0.6080000000000001,0.40339194802583184,0.7181658313549635,0.7055818698643929
LRT,lucene,0.7713004484304933,0.4574468085106383,0.5742904841402338,0.34177080613876576,0.6856502242152467,0.6802795521388953
LRT,lucene,0.7623318385650224,0.4381443298969072,0.5564648117839607,0.3086756939424714,0.6674404290864328,0.6606605382390022
LRT,lucene,0.7802690582959642,0.4767123287671233,0.5918367346938775,0.3733667262442427,0.7028796271871978,0.6986062168829272
LRT,lucene,0.6681614349775785,0.5102739726027398,0.5786407766990291,0.3644183163209563,0.6938846390574167,0.6934076788525697
LRT,lucene,0.8071748878923767,0.49586776859504134,0.6143344709897611,0.4125739803457308,0.724175679240306,0.7194036042210857
LRT,lucene,0.7174887892376681,0.49382716049382713,0.5850091407678245,0.36678450360238807,0.6979600808933438,0.6976868237762882
LRT,lucene,0.5919282511210763,0.5409836065573771,0.5653104925053534,0.3635005051101744,0.6861602039919107,0.6796588589876317
LRT,lucene,0.672645739910314,0.5102040816326531,0.5802707930367504,0.3663718795151127,0.6951463993669218,0.6947821506607762
LRT,lucene,0.7892376681614349,0.4433249370277078,0.567741935483871,0.32862901502042113,0.6779521674140508,0.668756068103171
LRT,lucene,0.6636771300448431,0.4365781710914454,0.5266903914590747,0.26683253288077097,0.6445836630616373,0.6443008134439374
LRT,lucene,0.6636771300448431,0.46394984326018807,0.5461254612546126,0.3047352473414284,0.6641915061988922,0.6641913070222503
LRT,lucene,0.8026905829596412,0.43341404358353514,0.5628930817610064,0.3189907369666212,0.6719335267739384,0.6590882009720033
LRT,lucene,0.7757847533632287,0.46756756756756757,0.5834738617200673,0.35842824724628913,0.6947551217796536,0.6900136796067824
LRT,lucene,0.47533632286995514,0.5353535353535354,0.503562945368171,0.3056101990066146,0.647472083003605,0.6241709528264173
